PROFESSOR|TITULO|SITUACAO|FUNCAO|INICIO|TERMINO|CARGA HORARIA|CARGA HORARIA PAD|20201
HELTON DA SILVA GASPAR*|Desenvolvimento de um modelo mecanístico e dinâmico para prever a força de corte e a força radial no fresamento de formas geométricas complexas utilizando fresas de ponta esférica|Projeto Final Aprovado|Participante|01/03/2018|01/03/2021|4|4
HELTON DA SILVA GASPAR*|Dinâmica de Veículos Espaciais: Manobras, estabilidade orbital e de atitude|Projeto Final Aprovado|Coordenador|10/02/2019|10/02/2021|8|8
JAMES SCHIPMANN EGER|Programa de Pesquisa em Geodésia Industrial II|Projeto Final Aprovado|Participante|01/02/2017|31/01/2021|2|2
JANAINA RENATA GARCIA|Representações de si e vergonha moral no fracasso escolar de universitários|Projeto Final Aprovado|Coordenador|01/10/2016|01/10/2020|4|4
JORGE LUIZ GOES OLIVEIRA|Análise de trocadores de calor compactos fabricados por manufatura aditiva|Projeto Final Aprovado|Participante|03/07/2019|03/07/2022|8|8
JORGE LUIZ GOES OLIVEIRA|Análise experimental, numérica e analítica da integridade estrutural e desempenho termo-hidráulico de permutadores de calor de placas gaxetadas|Projeto Final Aprovado|Coordenador|18/10/2019|18/10/2022|10|10
JUAN PABLO DE LIMA COSTA SALAZAR*|Aeolus2 - Túnel de vento subsônico para pesquisas de interação fluido-estrutura|Projeto Final Aprovado|Coordenador|05/05/2017|06/05/2020|8|8
JUAN PABLO DE LIMA COSTA SALAZAR*|Desenvolvimento de algoritmos quânticos para solução de problemas de dinâmica dos fluidos|Projeto Final Aprovado|Coordenador|01/04/2019|01/04/2020|4|4
JUAN PABLO DE LIMA COSTA SALAZAR*|Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte – Serpens II e Floripa-Sat|Projeto Final Aprovado|Participante|01/09/2016|01/01/2022|1|1
KLEBER VIEIRA DE PAIVA*|Análise de trocadores de calor compactos fabricados por manufatura aditiva|Projeto Final Aprovado|Participante|03/07/2019|03/07/2022|8|8
KLEBER VIEIRA DE PAIVA*|Análise experimental, numérica e analítica da integridade estrutural e desempenho termo-hidráulico de permutadores de calor de placas gaxetadas|Projeto Final Aprovado|Participante|18/10/2019|18/10/2022|10|10
KLEBER VIEIRA DE PAIVA*|Análise térmica e hidrodinâmica de permutadores de calor do tipo casco e placas|Projeto Final Aprovado|Coordenador|23/03/2017|16/03/2020|1|1
KLEBER VIEIRA DE PAIVA*|Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte – Serpens II e Floripa-Sat|Projeto Final Aprovado|Coordenador|01/09/2016|01/01/2022|0|0
LEONARDO MORETO ELIAS*|Tópicos de Otimização: teoria e prática|Projeto Final Aprovado|Coordenador|18/03/2019|18/05/2022|2|1
LEONEL RINCON CANCINO*|Formulação e desenvolvimento de modelos cinéticos para substitutos de combustíveis|Projeto Final Aprovado|Coordenador|16/04/2018|16/04/2021|2|2
LUCAS WEIHMANN|Desenvolvimento de Tecnologias Emergentes para Exploração de Petróleo no Mar - Segunda Fase|Projeto Final Aprovado|Coordenador|05/04/2018|04/12/2020|4|0
LUCIANO SENFF*|DESENVOLVIMENTO DE ARGAMASSAS MULTIFUNCIONAIS PELA INCORPORAÇÃO DE AGENTES FORMADORES DE POROS|Projeto Final Aprovado|Coordenador|15/07/2018|15/07/2021|5|5
LUCIANO SENFF*|Desenvolvimento de Materiais Cimentícios de Baixa Energia com Resíduo da Estação de Tratamento de Água|Projeto Final Aprovado|Coordenador|15/07/2018|15/07/2021|5|5
LUCIANO SENFF*|DESENVOLVIMENTO DE MATERIAIS CIMENTÍCIOS DE BAIXA ENERGIA POROSOS REFORÇADOS COM FIBRAS|Projeto Final Aprovado|Coordenador|15/07/2018|15/07/2021|5|5
